feature,feature_group,source_property,source_file,data_type,non_missing_count,complete_on_dataset,unique_values,used_in_model2,notes
morgan1024_0628,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0629,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0630,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0631,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0632,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0633,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0634,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0635,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0636,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0637,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0638,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,2,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0639,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,2,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0640,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0641,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0642,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0643,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0644,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0645,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0646,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0647,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0648,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0649,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0650,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,2,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0651,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0652,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0653,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0654,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,2,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0655,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0656,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0657,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0658,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,2,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0659,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,2,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0660,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0661,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0662,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0663,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0664,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,2,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0665,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0666,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,2,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0667,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,2,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0668,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0669,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0670,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0671,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0672,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,2,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0673,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0674,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,2,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0675,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,2,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0676,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0677,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0678,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0679,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0680,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0681,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0682,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0683,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0684,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0685,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0686,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0687,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,2,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0688,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0689,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,2,true,Structure-derived from the source SMILES after identity verification.
morgan1024_0690,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,2,true,Structure-derived from the source SMILES after identity verification.
