canonical_smiles,scaffold,context,label_log10,measurement_count,sample_weight,data_origin,references
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12.O,O=C1C[C@H]2CC=CN12,Klebsiella pneumoniae,-0.9030899869919435,1,1.0,External_Dataset_v2,ChEMBL | Dual-action penems and carbapenems. | DOI:10.1021/jm00088a019
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12.O,O=C1C[C@H]2CC=CN12,Pseudomonas aeruginosa,0.09697948900959345,1,1.0,External_Dataset_v2,ChEMBL | Dual-action penems and carbapenems. | DOI:10.1021/jm00088a019|ChEMBL | Peptidic prodrugs of novel aminomethyl-THF 1-methylcarbapenems | DOI:10.1016/S0960-894X(97)00281-3|ChEMBL | Synthesis and biological activity of novel tricyclic -lactams | DOI:10.1016/0960-894X(96)00061-3|ChEMBL | Synthesis and biological evaluation of novel 1 beta-methylcarbapenems with isothiazoloethenyl side chains. | DOI:10.1016/s0960-894x(02)00948-4|ChEMBL | Synthesis and biological evaluation of novel 2-vinyl carbapenems. Remarkable DHP-1 stability of 1-substituted analogs | DOI:10.1016/S0960-894X(96)00495-7|ChEMBL | Tricyclic -lactams: total synthesis and antibacterial activity of 5- and 5-methoxy-tribactams | DOI:10.1016/0960-894X(95)00445-Y
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCc3cccnc3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(SCc3cccnc3)=CN12,Klebsiella pneumoniae,-0.8860566476931632,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of some novel 6-methyl- and 6-propenyl-substituted carbapenems. | DOI:10.1021/jm00083a022
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CCO[C@@H]3CN)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@@H]3CCOC3)=CN12,Pseudomonas aeruginosa,1.0536049848239342,1,1.0,External_Dataset_v2,ChEMBL | Peptidic prodrugs of novel aminomethyl-THF 1-methylcarbapenems | DOI:10.1016/S0960-894X(97)00281-3|ChEMBL | Synthesis and structure-activity relationships of some novel oxetane carbapenems | DOI:10.1016/S0960-894X(97)00280-1
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](/C=C/c4ccno4)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@@H]3CN[C@H](/C=C/c4ccno4)C3)=CN12,Escherichia coli,-1.6020599913279623,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and biological evaluation of novel 1 beta-methylcarbapenems with isothiazoloethenyl side chains. | DOI:10.1016/s0960-894x(02)00948-4
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](/C=C/c4ccno4)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@@H]3CN[C@H](/C=C/c4ccno4)C3)=CN12,Pseudomonas aeruginosa,-0.7099653886374819,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and biological evaluation of novel 1 beta-methylcarbapenems with isothiazoloethenyl side chains. | DOI:10.1016/s0960-894x(02)00948-4
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](/C=C/c4ccns4)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@@H]3CN[C@H](/C=C/c4ccns4)C3)=CN12,Escherichia coli,-1.6020599913279623,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and biological evaluation of novel 1 beta-methylcarbapenems with isothiazoloethenyl side chains. | DOI:10.1016/s0960-894x(02)00948-4
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](/C=C/c4ccns4)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@@H]3CN[C@H](/C=C/c4ccns4)C3)=CN12,Pseudomonas aeruginosa,-0.40782324260413316,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and biological evaluation of novel 1 beta-methylcarbapenems with isothiazoloethenyl side chains. | DOI:10.1016/s0960-894x(02)00948-4
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](/C=C/c4ccsn4)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@@H]3CN[C@H](/C=C/c4ccsn4)C3)=CN12,Escherichia coli,-1.3098039199714864,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and biological evaluation of novel 1 beta-methylcarbapenems with isothiazoloethenyl side chains. | DOI:10.1016/s0960-894x(02)00948-4
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](/C=C/c4ccsn4)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@@H]3CN[C@H](/C=C/c4ccsn4)C3)=CN12,Pseudomonas aeruginosa,0.1939589780191869,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and biological evaluation of novel 1 beta-methylcarbapenems with isothiazoloethenyl side chains. | DOI:10.1016/s0960-894x(02)00948-4
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Acinetobacter baumannii,0.6020599913279624,1,1.0,External_Dataset_v2,"ChEMBL | A plasmid-borne blaOXA-58 gene confers imipenem resistance to Acinetobacter baumannii isolates from a Lebanese hospital. | DOI:10.1128/aac.00366-08|ChEMBL | AFN-1252, a FabI inhibitor, demonstrates a Staphylococcus-specific spectrum of activity. | DOI:10.1128/aac.00400-09|ChEMBL | AbaR5, a large multiple-antibiotic resistance region found in Acinetobacter baumannii. | DOI:10.1128/aac.01407-08|ChEMBL | Acquisition of a plasmid-borne blaOXA-58 gene with an upstream IS1008 insertion conferring a high level of carbapenem resistance to Acinetobacter baumannii. | DOI:10.1128/aac.00393-08|ChEMBL | Activity of meropenem with and without ciprofloxacin and colistin against Pseudomonas aeruginosa and Acinetobacter baumannii. | DOI:10.1128/aac.00689-07|ChEMBL | An OXA-66/OXA-51-like carbapenemase and possibly an efflux pump are associated with resistance to imipenem in Acinetobacter baumannii. | DOI:10.1128/aac.01512-06|ChEMBL | Carbapenem-resistant Acinetobacter baumannii isolates from Tunisia producing the OXA-58-like carbapenem-hydrolyzing oxacillinase OXA-97. | DOI:10.1128/aac.00978-07|ChEMBL | Characterization of pABVA01, a plasmid encoding the OXA-24 carbapenemase from Italian isolates of Acinetobacter baumannii. | DOI:10.1128/aac.00178-09|ChEMBL | Characterization of the carbapenem-hydrolyzing oxacillinase oxa-58 in an Acinetobacter genospecies 3 clinical isolate. | DOI:10.1128/aac.00072-08|ChEMBL | Colistin methanesulfonate against multidrug-resistant Acinetobacter baumannii in an in vitro pharmacodynamic model. | DOI:10.1128/aac.01433-06|ChEMBL | Correlation of antimicrobial resistance with beta-lactamases, the OmpA-like porin, and efflux pumps in clinical isolates of Acinetobacter baumannii endemic to New York City. | DOI:10.1128/aac.01684-07|ChEMBL | Extended-spectrum cephalosporinase in Acinetobacter baumannii. | DOI:10.1128/aac.00050-10|ChEMBL | First isolation of the blaOXA-23 carbapenemase gene from an environmental Acinetobacter baumannii isolate. | DOI:10.1128/aac.00861-09|ChEMBL | GES-11, a novel integron-associated GES variant in Acinetobacter baumannii. | DOI:10.1128/aac.00072-09|ChEMBL | Genetic basis of multidrug resistance in Acinetobacter baumannii clinical isolates at a tertiary medical center in Pennsylvania. | DOI:10.1128/aac.00570-08|ChEMBL | Genetic basis of multidrug resistance in Acinetobacter clinical isolates in Taiwan. | DOI:10.1128/aac.01398-09|ChEMBL | Hydrolysis and inhibition profiles of beta-lactamases from molecular classes A to D with doripenem, imipenem, and meropenem. | DOI:10.1128/aac.01004-09|ChEMBL | ISAba825, a functional insertion sequence modulating genomic plasticity and bla(OXA-58) expression in Acinetobacter baumannii. | DOI:10.1128/aac.00491-10|ChEMBL | In vitro antimicrobial activity and mutant prevention concentration of colistin against Acinetobacter baumannii. | DOI:10.1128/aac.00264-10|ChEMBL | In vitro properties of BAL30072, a novel siderophore sulfactam with activity against multiresistant gram-negative bacilli. | DOI:10.1128/aac.01525-09|ChEMBL | In vivo selection of a missense mutation in adeR and conversion of the novel blaOXA-164 gene into blaOXA-58 in carbapenem-resistant Acinetobacter baumannii isolates from a hospitalized patient. | DOI:10.1128/aac.00598-10|ChEMBL | In vivo selection of reduced susceptibility to carbapenems in Acinetobacter baumannii related to ISAba1-mediated overexpression of the natural bla(OXA-66) oxacillinase gene. | DOI:10.1128/aac.01663-08|ChEMBL | Molecular epidemiology of clinical isolates of carbapenem-resistant Acinetobacter spp. from Chinese hospitals. | DOI:10.1128/aac.01259-06|ChEMBL | Molecular epidemiology of imipenem-resistant Acinetobacter haemolyticus and Acinetobacter baumannii isolates carrying plasmid-mediated OXA-40 from a Portuguese hospital. | DOI:10.1128/aac.00267-07|ChEMBL | Multicopy blaOXA-58 gene as a source of high-level resistance to carbapenems in Acinetobacter baumannii. | DOI:10.1128/aac.01502-06|ChEMBL | Mutant prevention concentrations of four carbapenems against gram-negative rods. | DOI:10.1128/aac.00033-10|ChEMBL | Novel lbeta-methylcarbapenems having cyclic sulfonamide moieties: synthesis and evaluation of in vitro antibacterial activity. | DOI:10.1016/j.ejmech.2007.02.001|ChEMBL | Novel polymyxin derivatives carrying only three positive charges are effective antibacterial agents. | DOI:10.1128/aac.00405-08|ChEMBL | OXA-143, a novel carbapenem-hydrolyzing class D beta-lactamase in Acinetobacter baumannii. | DOI:10.1128/aac.00856-09|ChEMBL | Outbreak of Acinetobacter baumannii with chromosomally encoded VIM-1 undetectable by imipenem-EDTA synergy tests. | DOI:10.1128/aac.01414-07|ChEMBL | Overexpression of the naturally occurring blaOXA-51 gene in Acinetobacter baumannii mediated by novel insertion sequence ISAba9. | DOI:10.1128/aac.00292-09|ChEMBL | Preparation, gram-negative antibacterial activity, and hydrolytic stability of novel siderophore-conjugated monocarbam diols. | DOI:10.1021/ml200012f|ChEMBL | Pyridone-conjugated monobactam antibiotics with gram-negative activity. | DOI:10.1021/jm400560z|ChEMBL | Serum and cerebrospinal fluid levels of colistin in pediatric patients. | DOI:10.1128/aac.01799-09|ChEMBL | Small-molecule suppression of β-lactam resistance in multidrug-resistant gram-negative pathogens. | DOI:10.1021/jm501050e|ChEMBL | Synthesis and antimicrobial profile of N-substituted imidazolium oximes and their monoquaternary salts against multidrug resistant bacteria. | DOI:10.1016/j.bmc.2013.09.041|ChEMBL | Tigecycline Efflux as a Mechanism for Nonsusceptibility in Acinetobacter baumannii. | DOI:10.1128/aac.01198-06"
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Acinetobacter baumannii AYE expressing VEB-1 gene,0.0,1,1.0,Member2_GN_MIC,CHEMBL1649315
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Acinetobacter baumannii CIP70.10,-0.6020599913279624,1,1.0,Member2_GN_MIC,CHEMBL1649315
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Acinetobacter baumannii KI,0.3010299956639812,1,1.0,Member2_GN_MIC,CHEMBL1649315
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Escherichia coli,-1.6020599913279623,1,1.0,External_Dataset_v2,ChEMBL | Highly antibacterial active aminoacyl penicillin conjugates with acylated bis-catecholate siderophores based on secondary diamino acids and related compounds. | DOI:10.1021/jm010546b|ChEMBL | Synthesis and biological evaluation of novel 1 beta-methylcarbapenems with isothiazoloethenyl side chains. | DOI:10.1016/s0960-894x(02)00948-4
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Escherichia coli TOP10 harboring pADC-11 plasmid,-1.6382721639824072,1,1.0,Member2_GN_MIC,CHEMBL1649315
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Escherichia coli TOP10 harboring pADC-11 plasmid carrying entire blaAmpC gene with alanine residue insertion at 215 position,-1.494850021680094,1,1.0,Member2_GN_MIC,CHEMBL1649315
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Escherichia coli TOP10 harboring pADC-11 plasmid carrying entire blaAmpC gene with alanine residue insertion at 215 position and R210P substitution,-1.494850021680094,1,1.0,Member2_GN_MIC,CHEMBL1649315
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Escherichia coli TOP10 harboring pADC-11 plasmid with entire blaAmpC gene,-1.494850021680094,1,1.0,Member2_GN_MIC,CHEMBL1649315
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Escherichia coli TOP10 harboring pADC-33 plasmid,-1.6382721639824072,1,1.0,Member2_GN_MIC,CHEMBL1649315
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Escherichia coli TOP10 harboring pADC-33 plasmid carrying entire blaAmpC gene with alanine residue deletion at 215 position and R210P substitution,-1.494850021680094,1,1.0,Member2_GN_MIC,CHEMBL1649315
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Escherichia coli TOP10 harboring pADC-33 plasmid with entire blaAmpC gene,-1.494850021680094,1,1.0,Member2_GN_MIC,CHEMBL1649315
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Escherichia coli TOP10 harboring pADC-33 plasmid with entire blaAmpC gene with alanine residue deletion at 215 position,-1.494850021680094,1,1.0,Member2_GN_MIC,CHEMBL1649315
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Escherichia coli TOP10 harboring pADC-50 plasmid,-1.6382721639824072,1,1.0,Member2_GN_MIC,CHEMBL1649315
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Escherichia coli TOP10 harboring pTOPO plasmid,-1.6382721639824072,1,1.0,Member2_GN_MIC,CHEMBL1649315
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Klebsiella pneumoniae,-1.3979400086720375,1,1.0,External_Dataset_v2,ChEMBL | Highly antibacterial active aminoacyl penicillin conjugates with acylated bis-catecholate siderophores based on secondary diamino acids and related compounds. | DOI:10.1021/jm010546b
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Pseudomonas aeruginosa,-0.7099653886374819,1,1.0,External_Dataset_v2,ChEMBL | Highly antibacterial active aminoacyl penicillin conjugates with acylated bis-catecholate siderophores based on secondary diamino acids and related compounds. | DOI:10.1021/jm010546b|ChEMBL | Synthesis and biological evaluation of novel 1 beta-methylcarbapenems with isothiazoloethenyl side chains. | DOI:10.1016/s0960-894x(02)00948-4
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Pseudomonas aeruginosa 12B harboring recombinant pBB-PDC-1,0.0,1,1.0,Member2_GN_MIC,CHEMBL1629679
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Pseudomonas aeruginosa 12B harboring recombinant pBB-PDC-2,0.3010299956639812,1,1.0,Member2_GN_MIC,CHEMBL1629679
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Pseudomonas aeruginosa 12B harboring recombinant pBB-PDC-3,0.3010299956639812,1,1.0,Member2_GN_MIC,CHEMBL1629679
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Pseudomonas aeruginosa 12B harboring recombinant pBB-PDC-4,0.3010299956639812,1,1.0,Member2_GN_MIC,CHEMBL1629679
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Pseudomonas aeruginosa 12B harboring recombinant pBB-PDC-5,0.3010299956639812,1,1.0,Member2_GN_MIC,CHEMBL1629679
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Pseudomonas aeruginosa KG2505a harboring recombinant pBB-PDC-1b,-0.9208187539523752,1,1.0,Member2_GN_MIC,CHEMBL1629679
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Pseudomonas aeruginosa KG2505a harboring recombinant pBB-PDC-2,-0.6020599913279624,1,1.0,Member2_GN_MIC,CHEMBL1629679
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Pseudomonas aeruginosa KG2505a harboring recombinant pBB-PDC-3,-0.6020599913279624,1,1.0,Member2_GN_MIC,CHEMBL1629679
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Pseudomonas aeruginosa KG2505a harboring recombinant pBB-PDC-4,-0.6020599913279624,1,1.0,Member2_GN_MIC,CHEMBL1629679
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Pseudomonas aeruginosa KG2505a harboring recombinant pBB-PDC-5,-0.6020599913279624,1,1.0,Member2_GN_MIC,CHEMBL1629679
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,Acinetobacter baumannii,0.3010299956639812,1,1.0,External_Dataset_v2,"ChEMBL | Hydrolysis and inhibition profiles of beta-lactamases from molecular classes A to D with doripenem, imipenem, and meropenem. | DOI:10.1128/aac.01004-09|ChEMBL | Mutant prevention concentrations of four carbapenems against gram-negative rods. | DOI:10.1128/aac.00033-10"
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C3C[C@@H](CCO)CC[C@@H]3[C@H]12,O=C1C[C@H]2[C@H]3CCCCC3=CN12,Escherichia coli,0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Tricyclic -lactams: Total synthesis and antibacterial activity of 5-methoxyethyl and 5-hydroxyethyl trinems | DOI:10.1016/S0960-894X(97)00326-0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C3C[C@@H](CCO)CC[C@@H]3[C@H]12,O=C1C[C@H]2[C@H]3CCCCC3=CN12,Klebsiella pneumoniae,0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Tricyclic -lactams: Total synthesis and antibacterial activity of 5-methoxyethyl and 5-hydroxyethyl trinems | DOI:10.1016/S0960-894X(97)00326-0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C3C[C@@H](CCO)CC[C@@H]3[C@H]12,O=C1C[C@H]2[C@H]3CCCCC3=CN12,Pseudomonas aeruginosa,0.6020599913279624,1,1.0,External_Dataset_v2,ChEMBL | Tricyclic -lactams: Total synthesis and antibacterial activity of 5-methoxyethyl and 5-hydroxyethyl trinems | DOI:10.1016/S0960-894X(97)00326-0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C3[C@@H](N)CCC[C@@H]3[C@H]12,O=C1C[C@H]2[C@H]3CCCCC3=CN12,Escherichia coli,-0.1505149978319906,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antimicrobial activity of 4-amino trinems | DOI:10.1016/0960-894X(96)00292-2
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C3[C@@H](N)CCC[C@@H]3[C@H]12,O=C1C[C@H]2[C@H]3CCCCC3=CN12,Pseudomonas aeruginosa,0.6020599913279624,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antimicrobial activity of 4-amino trinems | DOI:10.1016/0960-894X(96)00292-2
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C3[C@@H](NC4CCCC4)CCC[C@@H]3[C@H]12,O=C1C[C@H]2[C@H]3CCC[C@H](NC4CCCC4)C3=CN12,Escherichia coli,1.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antimicrobial activity of 4-amino trinems | DOI:10.1016/0960-894X(96)00292-2
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C3[C@@H](NC4CCCC4)CCC[C@@H]3[C@H]12,O=C1C[C@H]2[C@H]3CCC[C@H](NC4CCCC4)C3=CN12,Pseudomonas aeruginosa,1.505149978319906,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antimicrobial activity of 4-amino trinems | DOI:10.1016/0960-894X(96)00292-2
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C3[C@H](CCC[C@@H]3N(C)C)[C@H]12,O=C1C[C@H]2[C@H]3CCCCC3=CN12,Escherichia coli,0.1505149978319906,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antimicrobial activity of 4-amino trinems | DOI:10.1016/0960-894X(96)00292-2
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C3[C@H](CCC[C@@H]3N(C)C)[C@H]12,O=C1C[C@H]2[C@H]3CCCCC3=CN12,Pseudomonas aeruginosa,0.9030899869919435,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antimicrobial activity of 4-amino trinems | DOI:10.1016/0960-894X(96)00292-2
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(CO)S[C@H]12.[Na+],O=C1C[C@H]2SC=CN12,Escherichia coli,0.6020599913279624,1,1.0,External_Dataset_v2,ChEMBL | Dual-action penems and carbapenems. | DOI:10.1021/jm00088a019
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(CO)S[C@H]12.[Na+],O=C1C[C@H]2SC=CN12,Klebsiella pneumoniae,0.6020599913279624,1,1.0,External_Dataset_v2,ChEMBL | Dual-action penems and carbapenems. | DOI:10.1021/jm00088a019
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(CO)S[C@H]12.[Na+],O=C1C[C@H]2SC=CN12,Pseudomonas aeruginosa,1.3546349804879152,1,1.0,External_Dataset_v2,ChEMBL | Dual-action penems and carbapenems. | DOI:10.1021/jm00088a019
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(CO)[C@H](C)[C@H]12.[K+],O=C1C[C@H]2CC=CN12,Escherichia coli,-0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Dual-action penems and carbapenems. | DOI:10.1021/jm00088a019
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(CO)[C@H](C)[C@H]12.[K+],O=C1C[C@H]2CC=CN12,Klebsiella pneumoniae,-0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Dual-action penems and carbapenems. | DOI:10.1021/jm00088a019
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(CO)[C@H](C)[C@H]12.[K+],O=C1C[C@H]2CC=CN12,Pseudomonas aeruginosa,1.3546349804879154,1,1.0,External_Dataset_v2,ChEMBL | Dual-action penems and carbapenems. | DOI:10.1021/jm00088a019
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(COC(=O)N3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)S[C@H]12.[Na+],O=C(OCC1=CN2C(=O)C[C@H]2S1)N1CCN(c2ccc3c(=O)ccn(C4CC4)c3c2)CC1,Escherichia coli,-1.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | Dual-action penems and carbapenems. | DOI:10.1021/jm00088a019
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(COC(=O)N3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)S[C@H]12.[Na+],O=C(OCC1=CN2C(=O)C[C@H]2S1)N1CCN(c2ccc3c(=O)ccn(C4CC4)c3c2)CC1,Klebsiella pneumoniae,-0.6020599913279624,1,1.0,External_Dataset_v2,ChEMBL | Dual-action penems and carbapenems. | DOI:10.1021/jm00088a019
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(COC(=O)N3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)S[C@H]12.[Na+],O=C(OCC1=CN2C(=O)C[C@H]2S1)N1CCN(c2ccc3c(=O)ccn(C4CC4)c3c2)CC1,Pseudomonas aeruginosa,0.1505149978319906,1,1.0,External_Dataset_v2,ChEMBL | Dual-action penems and carbapenems. | DOI:10.1021/jm00088a019
